Sample,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,ND1,ND2,ND3,ND4,ND5,ND6,QC_1,QC_8,QC_15
M394T448,10164.68637,11337.05008,8692.74715,11802.30294,9292.085911,10327.10032,19542.17975,11781.42175,19278.26943,10432.60568,17453.70004,10654.90601,13095.28355,13332.13604,11399.59738
M394T451,3729.298908,1732.572742,3102.002171,2151.783132,4047.164273,4488.387644,2513.073146,3542.852012,1804.973462,4447.533538,2918.136444,2877.243636,3959.481747,2787.365722,3262.723346
M394T487,1225.705256,1695.086798,963.1507274,1562.504129,1253.160461,1296.508213,1654.936767,1456.024665,1182.4091,1715.536377,1440.46804,1759.751138,1594.787114,1219.672488,1325.311309
M394T60,2300.091977,3269.44164,2404.922403,2031.412909,1946.091127,2963.707114,1958.875758,3662.153565,3208.652841,2268.470053,1764.459069,1906.28798,3113.622668,1929.816547,3043.472806
M394T96,551.5167079,400.5949879,677.5152652,731.1370431,753.8878062,731.1204473,890.4053783,1021.772299,665.2399876,1098.594838,1277.983851,736.2428778,838.9498443,847.2914442,583.8207455
M395T160,1947.38292,1938.878319,1156.121026,2163.027883,2873.685854,1702.581612,2019.255086,2366.688576,1422.76187,2177.816034,2005.235091,2802.718106,1580.110219,1428.589325,1348.323333
M395T196,824.3470923,711.0637896,787.1923149,778.490929,831.5842153,705.5505965,578.0561204,663.5065461,810.6131393,1138.745804,793.2315863,898.7098888,943.4560268,800.0900469,515.0216802
M395T237,25988.84674,26370.88352,26952.56622,15313.16485,24456.07304,15444.19619,8797.570345,9799.832645,8501.350743,8989.345352,10110.38972,8614.505679,14120.51911,19001.09981,18707.86705
M395T294,124580.0448,52309.60199,128454.555,56358.07601,84163.25484,84163.71116,18388.70637,18053.40656,17695.36555,18378.59397,17118.91077,17103.92163,51619.0247,50036.49429,48019.03887
M395T300,2176.865865,2540.985455,3675.443884,1419.712981,1955.630648,1794.071514,1904.168324,2074.577326,2049.837699,1454.862765,2317.21992,1273.809827,1484.640598,2252.187153,1782.219634
M395T308,9038.838865,9081.650036,10801.47594,7753.679094,7543.818414,8470.826247,3410.43056,22608.20029,7100.013865,8405.233596,12358.46551,6317.455908,9165.127602,8193.571602,7915.59883
M395T354,8382.93321,13859.60527,11336.36035,13176.08275,10066.6008,11913.71029,5708.135573,10245.83403,6957.569077,10957.59865,9371.35808,6977.767312,10258.89613,8382.16919,8511.428113
M395T372,3478.338161,3576.781567,4096.641311,2210.794535,2386.978041,2374.773254,1476.006629,1312.831701,1895.724406,1302.253645,1081.906098,1487.34593,2242.205067,2240.526708,2086.989838
M395T375,4786.039054,4343.895915,1422.84611,3691.260399,3235.915278,3086.648308,345.1321134,4119.615896,3231.994423,577.9108033,4260.522077,3108.908687,5072.746386,5227.252082,4841.29365
M395T398,565.9162696,1041.854126,952.2659929,972.7263598,1227.096169,1191.66879,1205.912523,2190.522389,523.5291594,807.9289913,794.9458818,2164.262651,1039.609805,978.2900401,1076.923746
M395T429,4052.373898,5256.512673,5187.118846,4420.123829,4049.479656,3779.714812,2767.112616,2318.197281,2641.295978,2032.54721,2817.510036,1701.875517,2512.523057,3057.655903,3346.182283
M395T445,2725.92246,3654.778773,3799.65141,3329.017503,2408.633325,2912.030378,2247.049012,2864.251702,2048.172646,2706.407916,3034.867856,2821.903681,3736.411215,2901.001863,3200.670098
M395T460,2787.08019,2880.383174,3550.904367,3962.382859,3052.942303,1771.145227,3180.574079,1586.351221,1636.794819,1109.016975,2467.889103,2106.977209,3304.887706,3715.594536,3601.848682
M395T479,19128.84916,10862.66534,17626.85271,12012.82662,15735.49138,15324.9431,9808.452355,11161.34771,8724.960914,10926.85885,9094.548509,9256.855924,15963.70087,12662.80874,11608.9659
M395T48,331.4547597,1933.116381,321.0762933,1820.970057,769.5345837,645.3461288,1865.660171,1300.581557,2030.361584,1131.056128,1638.375402,1680.609314,1631.764374,1385.379331,1270.390672
M395T483,3851.777407,2293.223476,4145.028235,1934.583579,2442.011888,2602.315869,971.1549447,1537.891938,1587.203979,1726.939372,1383.986367,1538.911333,2164.531129,1564.452714,1941.925889
M395T58,1482.091007,1468.09671,1321.999912,988.4547448,1642.320363,1606.137532,3073.374754,2226.066492,1791.01328,1409.126208,2368.812352,3168.084798,1823.075762,1518.48844,1745.982033
M396T237,4157.236774,2968.176611,4552.849477,4006.308095,3822.32541,3903.434736,2242.815074,2904.331262,2403.052136,2637.382171,1545.327396,2542.374672,2080.587035,3544.636223,3296.437119
M396T294,25365.88526,11070.13695,25665.07862,11351.22711,15972.09426,17151.44073,4689.799955,4053.296528,4445.734866,4864.603714,4598.496321,3895.226713,11252.90799,9901.470698,10165.26662
M396T344,1582.585981,1139.871938,2141.021016,1230.903898,1264.71049,1877.965151,799.5813059,1176.655024,870.8134781,861.2159123,464.050602,1157.844219,1663.789938,953.6668058,1187.989396
M396T353,1913.908998,1691.173954,2482.096294,1323.844487,3029.897907,1648.756375,1379.776979,1960.129907,1841.814712,2183.809607,1835.161506,1416.059694,2139.982666,2598.49038,1698.181429
M396T391,1920.535501,1354.828696,771.441272,681.6870231,1460.608863,906.8305457,976.7641555,1369.05708,768.4819834,766.913501,883.4231682,898.5371517,1187.154441,1559.678951,945.7366429
M396T402,2189.624797,1480.297277,1584.727247,2428.668205,1569.265631,2136.046486,1292.493475,1472.523917,1918.885115,1600.996658,2027.942956,1923.782039,2216.209454,1751.717777,1633.793534
M396T472,7741.590687,1919.402474,7110.46812,1313.125592,4435.400433,3679.314616,1916.556792,1766.668759,933.599816,2672.576794,2094.453979,1813.499361,3093.788403,2595.100501,2614.786398
M396T479,4877.587604,2488.847564,4271.912953,3339.138676,4313.626482,4732.133689,2048.820528,3512.941983,1924.543044,3996.491826,3342.760201,2395.052527,3526.499043,3225.780477,3412.956415
M396T481,1225.778717,1213.20267,1358.997989,1822.360092,1566.160407,1522.575362,825.2158435,1237.675512,1542.617563,1829.382965,1537.916802,1247.774472,864.396807,1150.516781,949.8585869
M396T483,1117.165347,718.3332365,987.7252356,534.097478,839.2532806,997.2325695,538.7718073,456.1538857,420.7596844,568.9490465,740.7810659,418.8812616,426.9879604,320.9813871,430.9100942
M396T61,1283.994934,1539.685558,1182.36315,3351.73803,3232.878627,1333.813483,918.6062661,1261.616025,829.0301477,2008.619617,968.8795005,560.6200006,2332.041696,3745.309885,3774.019147
M396T62,3058.758431,2231.68462,2243.608829,1602.391868,2267.458492,2097.1491,2420.942345,1677.696137,3210.416371,1828.201256,2515.007662,2123.556218,2450.647647,2120.832415,2135.550472
M397T153,1133.435043,1298.607119,2623.674286,2198.50836,705.0888614,795.6669304,1317.911694,2968.136083,1363.664144,2246.411908,3509.968435,1487.512795,1362.251061,1277.689682,1178.11785
M397T218,1521.721604,1568.189597,1551.784149,1303.97789,1531.78236,949.893377,2085.693354,1470.147498,1379.165325,2035.592258,1597.704149,1230.232538,1906.866535,1322.624509,1637.224835
M397T235,2782.804017,4880.059475,4175.970542,2007.941504,4286.886971,2811.978142,1708.306729,1930.93907,1557.781485,2631.846604,2011.148522,1597.495675,2831.230839,1915.767406,2453.587614
M397T245,5433.620627,5206.29968,5957.860578,5653.869719,5659.193618,5681.670648,3354.552249,7162.993788,2665.389131,6601.173673,3125.47862,6841.548912,8963.896745,8755.144994,5336.6276
M397T299,7903.577167,4173.342774,9332.470312,6552.994466,15146.63279,16892.24381,8556.279035,4590.475362,6119.461853,4929.383466,4385.6467,4087.710637,4226.216381,6395.477752,6526.652687
M397T347,4969.542389,5567.448649,9529.071721,11360.2455,6517.636901,7765.103081,4800.795709,6976.699451,4070.127023,6827.004169,5138.159651,5867.349429,4642.367594,6767.714038,8149.31815
M397T357,2275.504774,1837.249111,2079.767695,1629.554036,1656.254689,1783.292006,2725.49387,2047.209721,2959.210695,1687.340086,3127.34155,2025.540744,4561.833938,3923.016102,4058.369224
M397T405,2767.642764,3843.595436,3096.261364,3418.832008,2941.841553,3578.393655,4371.773888,3545.288209,4212.336875,3421.985797,3884.223603,3629.610317,5102.992648,3888.162682,4467.511858
M397T419,4411.411777,6752.666772,7259.657465,6418.583704,5005.096212,5825.51936,8155.782386,5196.818718,7677.452431,5802.337042,6192.295742,6115.768576,8980.812553,7005.434098,7262.739663
M397T432,6437.433878,5664.384797,7991.482388,4568.094846,7100.38955,8523.913502,9828.281998,4601.378331,6397.659107,8649.491486,9610.485317,6540.263277,6099.741229,9083.639296,6158.001239
M397T46,2777.94505,2260.495554,3341.502683,2754.604331,3340.514732,3069.376532,4115.401869,2472.642489,2972.827181,2756.93682,2700.83558,2500.821706,2820.098473,2973.961725,2772.699982
M397T461,16283.30184,5839.533633,19429.16378,6700.828806,11218.24749,15489.4292,7342.545535,8057.254889,6811.455062,9043.161474,8227.718827,7088.991326,10505.37054,11914.94909,9651.675956
M397T53,2701.36601,5185.195035,3065.686278,6210.250393,3478.720379,3622.110631,6077.991513,5629.940998,5791.813806,7223.77355,7341.872979,6898.814368,5375.938121,4516.834863,4472.000216
M397T57,1932.208351,4968.196662,4684.578577,4271.644496,5429.429976,1258.357875,1561.074628,10688.98152,2829.343091,4669.055363,4311.178723,2656.231533,3429.098003,3297.513438,2506.38488
M397T96,1576.805532,967.2200488,555.9878442,738.7830607,1120.097644,1321.140269,1277.594793,1318.498273,1081.344116,1332.27953,1453.633857,754.393205,969.1633064,731.6629552,1107.245959
M398T346,2448.661931,2899.013926,2521.846687,1643.406323,1914.766304,3058.816048,1763.018243,5812.742728,2445.513621,3230.88474,2783.396904,2470.317864,2126.162328,2897.681658,1712.861758
M398T354,57957.73374,108273.9446,62490.50443,93190.87598,73987.39856,67750.6084,56497.95326,71297.75901,45427.40013,74120.39239,59587.67162,62430.97,64713.49618,64044.63047,67304.08744
M398T375,3296.438539,2691.866156,2637.056524,2537.842524,2271.491719,3072.945968,2012.332417,1315.862385,1630.775188,1872.106727,2321.883947,1859.498687,2992.849565,2697.419941,2132.226455
M398T383,4027.758166,4861.955141,3586.582465,4791.972285,5355.148983,4217.495851,6444.978299,5493.866165,5255.779927,4502.819445,4819.440456,4317.225051,5143.417362,4837.51177,5524.407336
M398T406,1341.656177,795.295951,1409.659066,1552.664936,1099.316062,1341.942625,1338.809506,1214.255353,748.6107302,778.2458797,1502.440752,969.7740903,1468.792375,2075.722398,1652.476527
M398T418,6291.180843,7157.456592,6718.338213,8657.44126,6324.879283,6247.43034,7416.069252,7883.492307,8136.061121,6330.738584,9793.8472,8007.549787,7224.186666,7348.798499,10794.51345
M398T419,1747.119313,1386.562907,5275.358307,2009.229749,6012.352486,1741.403364,2304.207599,5889.921853,2368.406295,1055.699651,2021.85832,1784.959633,2252.275769,2268.547671,2670.889521
M398T46,1704.489029,1246.371105,2187.829874,1335.581948,1475.380078,1605.132667,2394.127953,1617.169029,1832.975315,1195.908087,1627.711835,1607.521529,1647.806712,1559.540521,1164.918214
M398T460,5393.89953,2163.488236,6924.222453,3110.368886,3800.169584,3833.504501,3138.927325,2139.272244,2554.065899,1538.509867,3588.250628,2070.684717,3443.593562,3883.884426,4053.376629
M398T53,396.7941156,2045.887825,649.709186,2238.515072,1504.600651,1203.725762,2081.48906,2586.659617,1865.461207,2636.732149,1953.255052,1829.989963,1908.649594,1618.262603,1752.71412
M398T56,180.6647997,1275.72364,203.5969645,1213.727303,628.2199726,325.4935869,611.885886,1408.989352,729.5166004,1310.764631,1390.575429,1399.385875,853.6910174,545.2723841,977.1413788
M398T57,2472.706765,2743.324559,2763.123708,2312.911333,2458.184591,1979.863118,2740.747947,2584.051043,3092.70926,3128.6637,1786.429091,952.1202321,2470.677703,1999.597922,1848.468109
M398T97,2094.498115,550.1688778,1511.974369,707.140835,1483.271093,960.0500847,1305.835034,1443.747084,1046.541976,1245.377217,963.5124003,1040.267111,653.0984985,1122.183093,775.0579886
M399T192,4451.343444,2819.549837,5229.640052,2850.855473,3410.44485,3942.296939,2982.70055,2767.0735,2573.722014,2157.24384,2583.955991,1906.26499,3332.383723,2498.539632,3008.030739
M399T232,1099.177126,2169.776179,899.9991587,1776.433749,1459.159396,1444.855666,942.1391408,892.885411,1017.439561,925.3494175,1103.826063,969.564552,1632.881188,1093.987178,1328.292831
M399T269,6766.097503,5564.694276,4345.966936,5263.108373,5294.890196,4512.849773,14001.13423,11953.68684,9285.654781,12468.23142,10774.22564,6405.101985,7801.213053,7343.982509,6119.395295
M399T296,6287.933678,3750.000099,6937.597739,8731.282088,4973.85928,5311.470702,3521.505018,8689.477114,3141.312813,7531.286672,7955.274947,8451.595237,4188.277406,4829.837787,3690.343333
M399T354,14602.56351,22623.50818,13838.75646,21246.95293,18509.51582,15328.71836,12528.18552,16833.45009,11851.7572,16796.48789,12709.42758,15291.81808,16730.72766,15443.86482,15587.32354
M399T377,7986.938097,8348.725607,7829.770494,7617.840195,7146.249744,6863.066832,3973.404704,4628.992047,4035.797741,5722.890335,4731.759317,4512.588112,6345.204135,5245.777209,6402.279456
M399T379,5305.435364,5829.928502,14638.43377,2901.172725,4755.063533,5122.090502,3047.185686,7530.168759,4297.986337,2154.450259,2797.953698,1815.230042,3761.993405,4207.307589,3299.14716
M399T399,748.7924836,2056.203991,933.7600818,1770.67678,930.7766269,837.5196629,785.6426016,1907.562676,1693.042755,1885.208122,608.7838333,1277.208028,884.4977795,1197.014656,689.6179453
M399T402,3460.993744,4147.85592,3870.757012,4548.340405,3824.666054,4051.273657,4368.958464,4010.940499,4321.070129,4640.363915,4575.746428,4257.718216,4587.12184,3797.779793,4604.087923
M399T417,16896.66607,7741.967728,16888.8993,13235.35017,10083.67913,16317.53418,11858.40075,11180.72316,8576.539049,10900.64147,10130.78398,11321.04671,8618.146084,14108.39861,10485.72947
M399T44,1536.677454,4958.345707,1715.121369,5605.846101,3118.637615,2409.239279,6240.18414,3792.135997,6062.995739,3574.946313,4538.773136,3945.584746,3650.479634,3382.15673,4589.253968
M399T446_2,9471.036893,10054.42242,7768.884431,8179.724835,7224.977354,6483.810843,8008.348196,6444.814214,7070.903644,8509.169861,5857.591503,8813.170129,7617.922503,6897.292215,8284.752465
M399T46,1272.012261,1474.197256,1839.294813,1392.421186,1547.683764,1280.906816,2002.799275,1303.327139,1498.99004,1230.28172,1419.579661,834.2044739,1507.149133,1304.042287,1244.599151
M399T52,1608.925302,2710.953506,706.3376144,2399.068426,2121.113323,1354.261659,3015.670538,2972.832512,3247.265239,2430.904354,2202.847338,2092.406746,2674.78208,2975.36485,2357.812471
M399T56,1878.209338,1942.845395,1196.970788,748.3135958,1933.42054,2656.008407,1462.991913,1979.960403,2346.285515,1501.742624,1526.310873,783.3025593,2267.137622,1584.083863,1705.737507
M400T175,3177.284287,2018.328566,2732.617593,1971.9089,3342.090654,2774.675548,4079.676307,2837.683908,3494.342212,4322.03068,1640.748524,4007.117462,3574.260911,2682.982221,2236.065317
M400T247,2117.479461,3232.591986,2077.278202,2698.338228,2700.183017,2209.00546,3235.561458,3358.26454,3092.868821,3377.357971,3609.083362,3227.251151,3051.050008,3255.070914,3323.537693
M400T287,3281.980851,1739.096253,2750.444055,2303.242124,2972.893042,1006.523768,2001.620358,2666.709549,1475.12213,2375.534276,2033.408505,1945.813419,1546.550307,2268.761223,2741.590363
M400T293,1080.281435,1377.536062,897.7613441,387.447549,536.7196286,615.1917735,1450.348948,1380.345769,1279.211651,1461.584485,1180.565552,1449.526632,720.6066863,523.3697971,523.1318361
M400T354,3149.938547,4466.258805,3156.506309,6303.694333,4002.056143,3285.010802,2742.244873,4727.82271,2640.525925,3628.805767,2763.448964,2969.607518,3224.129207,3546.811145,3510.497041
M400T360,1380.951208,2136.844055,1246.918733,1884.553981,1371.425167,964.7379796,570.6074259,638.6321982,552.3524373,1066.227031,931.0913887,808.3641435,1166.047479,1491.690776,1185.062281
M400T402,1904.348238,2989.684473,2206.350865,2658.97016,2028.792166,2428.824496,1353.32096,2523.235711,2227.931685,2172.556678,2568.560516,2715.338786,2445.081305,2485.830625,2428.60794
M400T418,3112.149017,3395.726779,5987.748616,4172.108865,4291.402515,5247.542333,2394.025954,4192.367178,2750.181525,4281.589845,3445.506626,2212.350367,4017.235259,2640.049211,4518.016409
M400T44,951.9856175,2518.179488,864.478408,2715.838341,1557.092742,1421.871054,2869.811606,1818.07849,2692.493634,2181.410505,2321.698332,2133.314695,1649.660509,1353.997564,2164.672267
M400T447,2141.938897,1856.881276,2367.964024,2325.357612,1922.113233,1950.65459,2238.137538,2317.920269,2145.34105,1962.930268,1977.198275,2163.170843,1499.143799,2562.159653,2689.732293
M400T56_1,2132.576385,2516.708395,1601.57334,2702.591538,1396.850844,2547.911764,2006.25631,2381.489452,2413.71201,2119.877025,2393.693453,2063.302592,1566.213662,1560.353875,1148.054774
M400T62,3421.341727,5329.182855,2796.219876,4331.054816,4369.127779,3498.1914,2947.337199,3674.055355,3701.489887,3701.837312,4279.679452,3951.923272,4260.391017,3836.196889,4246.908691
M401T144,3451.915161,1640.344093,3429.993277,1689.451987,2840.828746,2686.926765,688.7374252,931.132527,710.356298,967.2449722,1018.899055,964.3399903,1633.791421,1376.351829,1867.169463
M401T168,8427.436614,2600.057123,8557.378667,2623.532295,6440.861285,5522.34285,5126.031918,2710.890131,3583.190772,2787.571086,4012.195862,2940.311237,4558.958347,4671.338227,4410.793169
M401T179,2457.964543,3470.516173,2552.420715,2475.373557,2950.6668,2878.855889,3032.106312,1815.836243,3191.776416,1620.274999,1994.357488,2773.185388,1953.537026,3047.651079,2877.295404
M401T213,3791.156551,3823.753962,4353.129185,4004.057492,3720.188398,3638.730472,4030.435705,4065.255598,2743.104512,4416.893638,7387.883758,4275.352869,3614.148479,2861.729488,4877.645217
M401T223,2123.692796,1868.980263,2027.794705,3109.359999,2023.648722,1831.736386,2574.421111,2726.833745,2248.130781,2450.86143,2281.126646,5050.453562,2674.731446,2983.596363,2027.897397
M401T274,8412.215908,5662.069298,8426.98889,7596.550062,5544.363983,6655.904018,4348.680692,3576.876798,5724.788735,3621.507494,3723.734154,3227.708687,7102.031441,6192.785492,6292.459057
M401T279,1354.968433,1294.074823,1202.314669,1540.800101,1083.502474,1309.71434,898.0802359,1335.409688,858.663777,751.3569661,975.4717246,863.5268746,720.1459305,1062.651252,1085.81486
M401T287,2103.738657,2159.358165,1390.679536,1935.013742,1285.778207,1213.400985,2247.839036,1467.759186,1722.928824,1528.087063,2046.739241,2165.923696,1862.630785,1325.572459,1726.063526
M401T299,28204.41045,18042.57843,33200.76183,17701.79318,21568.52406,22277.87436,10147.4333,6568.802587,9301.343255,7392.151702,7548.66828,7005.750478,17495.9509,16218.98892,16715.68599
M401T308,5913.045789,2718.347878,5965.513815,2800.044693,4308.982979,3738.777432,1428.900538,1833.523696,1414.325398,2107.127559,1280.879812,2187.055229,3318.415523,3410.475169,3059.139864
M401T348,1159.7677,1896.476254,820.9222552,1533.931916,984.3888264,1181.946502,2111.969822,1616.811222,2079.958566,1361.45602,1540.707066,1444.134812,2219.617944,1866.437764,1977.924456
M401T402,4135.247601,4366.528286,3515.10414,4639.591153,3988.090202,3852.263647,2418.335017,3147.154058,3178.626399,2866.285536,3221.904425,2633.785481,3150.550798,2979.953088,3322.909502
M401T439_1,1302.197943,1831.854206,672.9193542,2437.626916,1208.737319,1476.67246,1355.843791,1059.468434,594.5874154,1136.885451,944.141578,1642.45934,1249.050785,1004.534444,1370.812819
M401T439_2,1063.922046,1764.562467,1762.37657,1464.686118,1325.158921,1549.274461,1665.721576,1434.99811,1603.628263,2048.796844,1716.828804,1386.771415,872.2760015,1084.922228,978.8849958
M401T44_1,980.1456852,3395.144598,725.1742524,3449.789841,1526.286564,1391.083638,3799.103804,2172.804901,3347.778051,2650.611512,2619.610675,2505.619135,2390.307271,1824.900475,2309.048055
M401T44_2,1399.811192,2624.270173,1444.6401,2560.046963,1817.067711,1882.601853,2366.928845,2263.550784,2701.031881,2276.2428,2422.473266,2884.355041,2675.25758,2174.156201,2364.806348
M401T53,922.7772658,1248.41574,280.6122432,1187.839971,1318.717948,1288.904158,1858.153169,1433.531211,1195.545406,1372.031888,1131.388039,1558.744818,1330.461824,1213.120738,735.2492226
M401T61,1150.361173,937.3764256,1540.425939,1011.218786,1123.974579,2607.507079,3999.729256,520.0244644,683.7130286,625.5284766,3246.671276,364.3039768,3050.544993,3113.453,3414.992319
M401T68_1,2287.945792,1515.955462,671.67337,1902.712439,1369.856336,1407.619218,1057.717039,2007.525403,1663.802513,2764.983854,2382.714733,2046.518544,1507.232197,2371.426128,1445.233465
M402T274,2023.71634,2332.49682,2583.035216,1357.625626,2492.354057,1662.759647,1954.515919,704.3199375,2976.444743,1661.148458,903.885796,1390.465103,2214.924846,1919.891178,1973.585719
M402T299,7861.871275,5405.785063,7099.337726,4910.203432,4842.381226,6436.423152,3256.183622,1908.668485,2988.305923,1644.591553,2558.980691,2206.839875,4800.788188,4897.792492,4573.921277
M402T348,2237.149918,2116.90223,1635.140601,1466.719681,2259.421586,1615.525916,1735.83909,943.9685304,463.4613799,2357.732601,1680.931809,2097.258465,1969.818763,1948.736367,2061.725769
M402T402,1317.909891,3418.918178,1361.835452,1509.176788,1488.034348,1351.397195,1128.558985,1460.694553,1800.312295,1604.516527,1574.26254,1267.439016,1191.845419,1421.422162,922.6708696
M402T418,941.0671165,992.567803,1785.62621,1300.345741,1424.925623,1022.963893,734.1647481,1026.512179,400.33414,1262.776374,822.0157139,826.9429912,932.8095412,1115.858197,1046.742799
M402T433,3046.724725,1554.525404,2682.796841,2280.531083,3009.256123,2799.43128,1643.660249,1614.295839,1029.623192,2251.199525,2077.450806,2374.200047,2751.725813,2605.350772,1762.280098
M402T436,1999.877579,2510.483447,1832.76354,2542.333831,2882.78381,2637.267046,828.7771751,1661.59283,1093.625546,1774.834089,1397.879556,1457.044283,2343.202473,1726.557731,1484.814407
M402T44_2,910.7959232,1851.210135,1434.188184,1213.60847,1053.824914,1322.03425,2189.539883,1404.265527,1621.49886,1576.617548,1708.905048,1638.008918,1281.868035,1216.308544,1602.354931
M402T55,9390.290111,16690.70557,10319.69814,16841.12927,12851.33151,12408.42248,10494.09061,15054.121,10480.61837,13691.06812,11579.25156,12714.29405,12437.74165,12200.18597,12822.78378
M403T211,3207.999296,9786.801745,3558.082579,9523.663166,5855.946926,6696.839021,1028.987168,1941.21241,1999.186861,1894.811238,1813.69321,611.5606194,3606.743842,3610.282279,3066.631417
M403T246,5935.448863,7176.783499,5519.721748,6786.307415,5797.691536,6406.819306,8962.083066,6878.037356,8458.783523,7048.524379,7607.553879,6753.850483,7582.941394,6326.116822,6632.584221
M403T256,4695.493445,6163.228392,5308.468011,6212.397309,5666.834883,5436.666898,7506.207736,6469.286402,6803.299314,6644.029288,6440.421508,6097.672909,6385.547628,6004.992499,5547.750901
M403T310,8920.57417,5670.207407,9389.988069,6189.126764,7097.917825,7117.988696,3634.109227,2512.623409,3717.870528,1815.366672,2665.4133,1819.404112,6386.271378,5631.598994,5927.687382
M403T319,2284.043715,917.7281382,2166.994931,1149.250308,1601.974183,1494.626282,1323.94772,1035.59886,1186.500692,329.5427245,1159.113085,723.7714183,1101.847859,1209.367413,1247.236156
M403T348,5083.933903,5586.203184,5446.076168,4719.283812,5103.298815,5165.164352,6445.527326,5218.722996,5567.164843,4075.582433,5486.805449,6250.011416,5087.039641,5506.169758,4916.123263
M403T419_1,16434.69433,18016.9847,15788.21337,17912.08189,16238.69675,15435.80072,16566.57909,14574.84255,14046.68277,15259.83166,15897.93323,13934.90743,15894.07772,15062.09244,15150.61487
M403T419_2,5676.08977,6284.017649,4832.236737,6951.657702,5066.608882,5702.888216,4039.417453,3293.885017,3492.095853,3841.271426,5196.903573,3378.409836,4339.168215,4973.525166,4565.082845
M403T435,19544.18414,19910.30359,17873.36838,18917.42201,18909.26882,19196.23805,11330.55832,10520.43447,11216.54607,12898.16822,13259.55102,11896.0025,16253.28687,15133.70064,13925.20294
M403T44,931.9554728,1173.699722,1588.876623,1254.192502,1459.922297,1127.730407,1483.828263,1647.293299,1975.106063,1628.134531,1480.393967,1670.241818,1503.168977,1255.812329,1817.59081
M403T440,1078.010896,756.5808968,892.3918058,420.2339377,1285.221761,1126.826599,1070.5971,2451.163819,1484.174324,3052.486819,2353.858233,2002.844185,1204.640901,1454.167862,1390.984219
M403T494,4303.752508,4247.113984,4478.005898,4902.917944,4106.305854,4535.227452,5333.990649,4911.676331,6124.586554,4730.768807,5357.245126,4081.295873,4980.930001,4347.910084,4637.130554
M403T55,2073.042605,2928.593987,5002.207781,4046.056639,3385.342946,4002.056407,2605.924861,2956.438967,2038.312496,5124.554496,2904.844316,2443.454533,2990.095891,3508.398227,3944.578903
M404T245,1853.365561,2105.420149,1622.10875,1633.996322,1792.275606,1688.470492,2449.905473,1785.801301,2140.859712,1668.293074,1899.707552,1797.407102,1915.700092,1768.317876,1789.479133
M404T256,1761.603147,1640.382605,1337.024382,1447.883938,1510.603357,1611.20399,2146.630888,1549.659161,2024.618218,1687.734385,2519.274202,1520.717262,1976.104436,1737.649854,1717.017192
M404T269,699.2092764,1415.250069,794.2091709,1183.542983,1176.651706,956.9940095,1005.523718,1044.024405,1269.169498,1037.449318,1640.756538,1468.547468,1273.177139,957.1270673,1032.141488
M404T309,5032.277196,2672.387802,2527.732117,1585.023486,2141.591768,2586.740917,1059.340467,1655.244095,2079.862043,575.9422409,2491.393492,1161.035905,1908.737712,2175.207488,2173.309907
M404T338_1,34078.5603,56948.51127,36887.56206,52575.60369,38316.47882,36804.9769,74636.10915,56587.85685,70516.69697,55632.4097,59980.49033,67666.87656,107343.7512,91682.05781,111517.4318
M404T338_2,6395.533893,4249.221359,5960.608853,3773.574147,6720.807482,5730.232303,2115.721359,2798.170062,2602.326961,2157.544264,2686.529641,2391.991512,4323.50735,3828.064289,4897.907434
M404T348,2438.33411,1979.6345,1847.378171,1412.961375,1970.813471,2247.798814,2599.14339,1732.181987,2521.414407,1454.549555,1721.043446,1237.331385,2410.084688,2502.660448,1880.396909
M404T418,7292.38226,7039.849841,7433.519636,7313.699922,6641.752283,5019.83705,4043.833514,3550.850746,4553.569659,5218.037579,4127.2615,3943.546134,5756.483373,5538.055285,4338.411213
M404T419,2373.962074,2602.162005,2295.882898,2349.818242,1862.793665,2210.221848,964.9683347,842.8751957,1293.18247,1128.151811,1254.017956,2491.235348,1475.370453,1701.043949,1226.302326
M404T436,5744.448305,6653.075492,4896.484408,5045.0631,5071.283148,5247.451108,2776.695374,3462.09713,3471.249377,4339.742132,3578.312689,2566.414604,4349.493404,4623.968876,4042.461104
M404T44,475.2808728,708.5408242,394.1598931,999.9242804,635.795568,713.5462482,604.2519042,805.2067991,858.9212279,1059.875197,751.1974312,601.8027099,839.6317126,740.1262323,687.0388007
M404T448,15062.53903,8716.20504,8460.937846,7845.660234,8290.397216,8259.859283,7693.312215,8507.814164,6876.775415,7616.409446,7005.149988,6990.389947,7677.16112,7373.976477,7653.432244
M404T472,3304.070963,1087.218489,3381.163425,1324.135744,1148.395987,2454.492264,306.1067739,544.6159613,796.8601971,705.3417656,383.6264488,539.3772637,1002.879336,1740.07521,1547.450274
M404T487,494.3844925,952.5430413,674.1573504,889.3865853,612.9257002,792.1945907,1201.18754,746.9630553,1084.140577,873.2795697,1041.913371,1084.369222,866.0195659,820.1938403,751.2246313
M404T56,3277.635989,1594.755648,3553.378206,1845.094658,2504.247407,1400.572003,917.2316738,3104.472507,1563.479305,2035.10308,1860.019562,3822.064752,2952.905577,2156.367024,3247.262705
M404T59,1652.404447,1431.712365,4103.222591,1016.736187,1911.693646,2479.658043,710.5337717,1719.397925,3310.162835,3095.585238,3444.641767,1188.821874,2143.644677,1517.190978,1752.655193
