Sample,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,ND1,ND2,ND3,ND4,ND5,ND6,QC_1,QC_8,QC_15
M362T57,912.1655039,1704.103933,715.7219524,1375.726755,1058.71694,1128.504639,1664.809691,12928.40783,2249.480863,1559.038862,1855.069909,9893.433422,1763.061772,2346.831948,1749.022998
M363T110,7279.073307,774.421527,5237.407224,872.1002978,2857.016991,2514.49925,2835.35356,2540.389595,1616.698859,2754.329002,713.9487349,1284.313302,2293.46699,2490.573889,1677.563219
M363T111,3024.280094,2041.809774,2427.252712,1998.754712,1775.488036,3522.53543,5567.437071,3657.839853,5131.15525,1852.920335,4428.572011,2001.615651,2713.144483,3891.111604,3968.367931
M363T130,712.016872,1552.638744,655.6407727,1179.38357,1355.524352,994.0349969,554.0993349,1639.478903,664.0558622,1049.94361,861.0287558,765.5730891,1241.249925,1017.02091,1061.005707
M363T138,10968.95019,1253.302193,10967.29724,1370.604209,6663.040674,6510.22417,1686.542418,717.0954067,1900.977056,1005.330485,1252.119048,1478.227953,3502.960135,3181.046193,3407.765066
M363T155,2533.293335,3660.868347,4515.57583,3327.004514,2598.567991,2563.291864,7099.131406,4146.680916,7155.392418,4406.664526,6413.685085,5973.698708,4144.067474,3999.230376,5201.1762
M363T2,255.2497947,513.8048173,152.2454407,214.1074688,206.4754039,204.6815678,302.91069,238.5250937,382.6125813,256.0880868,946.6178627,239.710375,275.471035,289.4129903,316.0840308
M363T200,7548.829853,7478.120616,7865.293594,7233.015422,9080.396375,7221.739618,7613.975504,8735.810489,6228.960237,9006.910045,8189.16305,8217.139696,7340.508332,7748.565735,7201.384142
M363T229,3446.164256,4092.099676,2608.002587,2557.937003,3148.791692,2711.973452,4479.830756,2597.277792,3683.791637,1893.553027,2199.463208,2508.550265,3030.67625,2121.659673,2476.109503
M363T231,575.3310081,1414.236782,3330.413183,1726.827636,558.3301501,2238.784673,888.3597046,2570.024349,2417.390891,393.4922752,2097.841401,2297.4255,2583.198236,2538.065636,2543.097842
M363T233,6249.902838,5087.769331,11850.17828,5644.03414,6149.157387,5167.286663,7008.682567,4872.610759,8203.673346,9178.589535,7689.748944,9916.905975,4878.72372,5469.089723,6867.980774
M363T239,9054.111756,10454.93674,8649.436648,9472.651755,9446.13681,9256.307135,12357.7414,12972.78782,9521.417337,12806.24682,12601.84766,10788.74657,10434.02333,9750.010121,10847.55234
M363T255,2533.897909,2925.938195,1174.600675,3607.016439,1386.458917,2083.402167,1695.803674,4832.80137,2475.714628,2187.585011,1855.487046,2081.685721,1927.236241,2388.848266,1935.551925
M363T273,18102.44189,15820.62142,18373.70676,16047.9572,16491.31207,18189.72085,15751.51493,20710.87153,17210.1685,20899.24938,18060.731,19099.29777,18246.87273,19406.88031,17679.32404
M363T276,9251.207922,7757.718899,9394.451102,7750.062241,8082.483381,9258.278209,8278.203157,8137.643637,8956.095123,7802.769155,8821.830548,8832.747814,9262.031649,8330.904375,8322.167565
M363T279,2613.45979,4207.701542,1632.291587,4651.59192,2847.979149,3182.844437,2479.930266,9955.195759,3032.741249,9497.954155,6660.039647,6493.660722,4535.1469,4240.314008,4765.118021
M363T307,3893.931604,7441.268804,3804.989183,6125.9957,5687.639425,4420.582616,5659.606354,8142.543266,5941.256805,6398.733348,6200.404594,6322.609408,6520.904723,4163.465796,5078.455358
M363T309,4055.939055,3298.455432,5414.653331,6811.311819,6235.803933,5589.091487,3519.522366,5970.332172,4152.971866,10790.31455,5563.168764,6922.561944,4913.522167,7118.143173,4238.758717
M363T334,3250.615926,708.6753331,2233.581353,651.9850375,2074.188856,1905.492099,921.1956235,1668.743893,931.4220862,1524.282603,656.2885797,1260.989487,1553.116951,1757.122019,1077.461075
M363T336,2030.671117,4167.349664,4126.637878,4220.54013,2958.069991,4244.375221,1001.72579,3646.208396,3520.696146,2548.509472,4339.725531,4889.535272,1927.895602,2494.232186,2740.368826
M363T385,8663.423931,9620.09768,7886.364361,8991.722618,9017.318268,7936.816415,6768.365163,8938.892289,7420.314006,10317.1713,9442.849451,9366.656008,8445.97119,8311.48219,8095.042465
M363T387,22728.93021,7354.665895,28215.50992,9607.997368,16284.48875,17917.53418,3985.329174,5156.469316,2553.335938,3498.87644,3023.324863,4519.88227,11598.64353,10360.2104,10168.68694
M363T404,1437.573992,522.7678153,1470.678612,369.0371215,1008.044486,946.7189861,423.4656337,899.4155854,680.0707961,621.0842011,480.5630912,453.1720527,926.0531699,831.4484829,706.3629682
M363T406,4128.163652,2084.456318,4926.820981,2322.416269,3778.73798,3840.374435,1333.262489,2302.367262,2485.048965,1753.266366,1971.580055,2124.799227,3686.969214,2899.563542,2965.737499
M363T412,22342.34872,4759.08502,13742.32121,6372.595259,9453.486708,11273.52443,2746.132906,2759.52559,1994.118768,2364.691374,2794.980904,3047.55936,6816.546333,6374.028641,6699.695186
M363T47,2522.707685,25260.71955,1854.635187,24887.15327,5534.065794,5849.696714,21611.01809,21360.13094,22352.70695,19458.35224,21130.20603,21780.05601,10172.30915,10961.05601,9094.114699
M363T478,7485.734083,13785.95793,13233.8263,10076.95954,44247.0131,13731.95772,13931.51914,6482.969425,21493.04262,14636.05775,7188.940279,13643.04895,11779.55644,7849.460969,13143.86758
M363T490,6214.330861,6813.103306,6107.23169,6818.996038,7181.495907,6300.969942,8978.886995,7072.143604,9312.435046,7982.104247,8569.257198,8213.848513,7782.934934,6657.782031,7772.974804
M363T524,1855.090518,374.4025627,382.9480351,526.3568158,338.4660351,343.9570432,385.8882872,768.1912226,670.5419385,2160.743274,2069.368524,461.8756603,362.6397839,471.2415385,555.2719609
M363T56,5056.441241,6029.034391,2054.370035,1878.02842,5702.215493,6491.593746,2110.532505,5614.062504,2238.764753,4142.426304,7189.416166,6790.208033,2044.756946,1826.829189,2278.385947
M363T58,2116.898057,1414.149803,3986.745975,4240.135782,1673.947367,2923.687386,4032.819979,3563.002638,2904.422669,4774.584299,2452.404133,3841.077571,3169.835972,2183.269494,1971.37727
M363T86,679.0129546,2892.018741,719.195491,1248.322878,1280.947664,1315.194414,2598.509533,1846.414402,1516.687303,1928.273835,2267.190743,2190.43249,2035.211193,1633.380482,1576.286633
M363T96_2,1241.388401,716.1743147,1492.006782,1898.454776,2847.147524,1824.137414,2521.19848,1815.387695,2248.455613,1968.00608,2094.768212,2006.6985,1683.834836,1029.501069,1295.412818
M364T105,6458.607532,1327.948351,5555.617241,1190.242062,3294.720357,3385.215293,1325.314849,1654.049807,1743.24113,1818.164442,1692.30744,1381.313333,2579.554068,3792.828379,2451.47231
M364T153,9797.476022,6354.563426,8605.563387,6738.154642,8789.579418,8045.911055,3510.161497,3896.269474,4045.309829,3689.584006,4067.955256,3729.429585,6764.077007,7180.377358,7079.486331
M364T158,1159.790434,2354.651329,849.5242767,2470.313668,1546.815566,663.0856087,5572.972329,3128.572943,5321.570698,3764.39969,3658.107634,4205.733286,2726.558906,2226.974059,2625.309268
M364T200,1457.363751,1496.208369,1973.564597,1497.132741,1650.431665,1757.483822,1421.22946,2115.032449,1053.49758,1978.801124,1658.550938,1656.701928,1784.057679,1704.467127,1461.356646
M364T204,880.1283989,1734.746394,1755.46034,2068.15117,1621.467564,973.3877138,2522.752934,1061.45927,2106.302894,2003.357121,1142.090365,2320.139766,1198.862281,1442.041717,1135.578549
M364T211,1165.564997,2280.060029,1183.525504,989.965613,1116.243018,1011.691496,1630.97237,1443.466686,2561.635943,2074.066803,3298.548543,2268.331571,1787.741323,1911.058314,2273.611914
M364T228,5104.003544,6105.687665,3514.161815,5779.592866,5377.676055,5295.507379,2481.994383,3304.923831,3897.680222,3581.93424,3736.916001,3250.837948,4338.906891,4926.995499,4465.904494
M364T239,2226.304344,2366.891552,6954.306038,2366.13568,2615.574402,2303.769327,3375.222476,2733.781635,2485.310317,3016.220296,3866.566799,3001.05935,2469.674249,2841.031756,2975.998517
M364T272,3836.125368,3479.065412,4313.835014,4888.292405,3867.302879,4493.794023,3253.666022,4399.852156,3437.586725,4011.584125,4079.914999,4855.426493,3619.468422,4008.127817,3802.633258
M364T279,1814.195111,884.2796384,1885.848379,1299.471465,966.2381971,700.7363486,1205.452882,2671.985817,1302.857881,2380.051087,1833.424961,1685.534307,1369.582754,1266.800282,1167.991331
M364T307,1199.71799,1790.187995,1199.1168,1596.782694,1674.990549,1858.633845,1565.644783,1593.71477,1113.130411,1895.38804,1323.200826,2294.88108,970.6171323,1374.961858,1562.52324
M364T378,1307.827158,2241.38482,6475.800424,2604.669642,4405.654233,2828.695686,1713.05713,969.8527878,2622.067938,1441.403078,1611.854622,2119.198725,3407.272868,3105.396291,2155.309889
M364T385,2085.231611,2000.887185,1608.727842,2118.761279,1874.349384,2348.084881,1519.185561,2182.901565,1452.272108,2205.442683,1850.432753,1937.929826,2404.972719,2063.134584,2401.634673
M364T412,5030.656149,1614.152853,3979.732706,1769.304919,3625.295806,3682.059549,572.1451474,773.2185691,532.5497417,911.2996839,813.6107031,803.7675112,1792.21745,2172.813746,1455.110688
M364T449,1365.161007,1192.087435,802.8304271,968.4985105,784.9456051,668.3443414,769.7626554,1188.055271,818.7091694,1277.958613,631.0794012,582.8375565,965.370462,1051.041195,1199.868957
M364T47,446.2465257,4388.447185,730.1972082,4224.884149,543.0558246,1323.736416,4358.989465,4918.784778,3984.482786,4662.287064,4467.137599,4496.335956,1971.310829,2042.213319,1733.927843
M364T53,2615.593051,2543.788087,2776.030799,1051.84164,3087.353561,2444.617797,1452.551532,2586.367742,1563.39368,2558.626872,1948.066111,1768.082456,2394.312004,2143.047712,1295.590416
M364T70_2,2179.708416,2004.673879,2044.55771,1927.167779,2467.218105,1785.13526,1934.248841,2255.38266,1687.020965,2735.381655,2273.558257,1901.242408,2281.877677,1889.074176,2704.283691
M364T95,876.7291869,1388.874548,887.1945269,817.235371,886.6968742,677.9496599,919.4033995,918.294032,1108.482533,1438.935724,926.5534983,1251.769158,888.3253203,1275.87951,824.3070886
M365T153,1650.903084,1323.708578,2836.60565,1862.203812,1986.622611,2187.527042,928.5273252,943.0492053,1465.428265,730.2619488,2206.692806,1001.173943,1579.834354,1803.745798,1478.777087
M365T157,959.9525578,469.8579798,4111.803079,857.948309,952.4165271,2751.12409,1826.258294,2129.81894,1837.071622,945.131647,3442.779663,2267.96752,1581.460376,2429.734388,2300.54903
M365T210,2756.329689,2736.499745,2735.747589,2790.755712,2424.755093,2359.149014,3471.279506,3142.31977,3376.350806,4372.76302,3204.731288,3725.403518,4273.689367,3053.022756,3123.356041
M365T223,1633.091091,2071.235213,2256.671379,2435.569139,2530.733194,2937.95301,2622.551072,2388.708284,2348.660196,696.2677876,1841.094187,2309.608284,2046.152847,2246.074069,3169.460367
M365T225,2546.59926,2343.585196,2825.21477,2568.40641,2851.663212,2018.37781,3638.70838,3611.354171,4100.634215,4118.735131,4546.798043,4898.40265,3238.653006,3867.594322,3878.764618
M365T228,4858.000317,4291.454713,4350.613483,8042.157591,4677.721723,5907.254272,7097.816887,3837.767532,4943.800965,5109.67631,7306.026425,4327.822924,4323.419318,6292.798347,4672.069322
M365T242,1928.353602,2340.929748,2484.9079,2471.165107,2279.520255,1670.05447,2875.126623,2368.667894,3186.905418,2082.270724,2832.914708,2500.14197,1572.1438,1854.484407,1487.980015
M365T255,1670.175444,4974.033332,1788.724201,4122.675066,2721.513613,2897.775766,4273.06421,5398.665484,3088.740349,3134.296511,1355.669522,5162.060197,3155.383037,2734.221974,2729.167516
M365T279,16363.89437,13033.69036,16646.97981,13276.0043,15209.43164,15502.6408,13680.03558,16769.74478,13962.67504,16961.80699,15056.88592,15522.82883,14982.44905,15066.31719,14530.97418
M365T280,2665.96182,5255.092681,2211.144419,5343.643787,3717.061855,3944.949566,4202.455419,5445.926327,13791.24365,17056.99403,4508.440498,15265.86173,4417.228059,4227.200595,4046.508753
M365T294,1717.857278,5030.698489,1946.897491,6279.761344,3333.46719,5090.585606,10254.51993,16515.04506,9286.083913,15360.97117,13657.73356,13060.45341,8278.817872,6361.132553,6407.920222
M365T299,1000.248075,932.8206501,710.6500418,881.5698064,831.3021081,1649.45971,1361.518444,1685.344348,1170.07742,1959.246622,1436.416599,1381.705652,1389.997512,895.4789854,1583.872403
M365T309,4195.280216,4075.699805,4643.064083,4618.271768,5809.602417,5426.741529,3875.902279,13260.08999,4810.460602,5861.256968,5764.482055,14411.30559,5089.485348,5118.217718,4126.774898
M365T392,37684.58296,30206.89287,40104.25179,33154.26597,43254.00111,41614.44993,24830.1454,33862.60723,36075.38524,29522.97529,38999.12536,34536.99262,39456.29542,36997.78521,39615.07311
M365T410,2530.682779,2559.688101,4245.862963,2441.545336,2475.565239,3204.734729,1887.484438,2013.168952,1890.083441,1585.099011,1861.744045,1621.279689,2402.38248,2558.040072,1838.466535
M365T48_1,12274.2683,988.1502407,11568.03147,1355.184139,8170.293584,9280.179134,2235.379213,1500.767738,2882.100803,1839.988852,1954.052705,1968.476278,5805.96309,4684.970635,5019.782722
M365T48_2,11909.6103,3535.070525,11423.39161,3658.880579,704.1703913,1006.040355,3829.598387,3060.771647,4055.3511,3083.555262,3414.899484,3211.482785,1570.252773,1305.325344,1416.672527
M365T48_3,3075.257882,4049.525442,2985.623953,4213.61402,5868.849566,5702.56857,5602.676716,3886.916032,5358.24174,4097.627233,4486.64766,5430.074797,5459.994103,5210.91709,5494.149391
M365T490,3470.334662,2553.610749,2350.225327,4170.138413,3322.618219,1932.336975,2576.936147,2604.915798,4163.619175,2110.820163,2803.979728,2530.411926,2149.282695,2649.763696,2080.699274
M365T60,8467.312341,9026.644719,8737.10458,9512.981021,7393.33246,8352.828633,13334.14399,8777.099111,10729.02129,7927.607737,10910.16866,10063.47134,8865.875054,8537.953129,8392.049697
M365T66,2644.510734,4804.014823,3119.240182,3974.254977,6491.692368,3343.049081,5041.450687,4776.915247,5998.751926,5509.44724,4437.620789,4206.623251,3155.416801,3838.747301,3423.015053
M365T96_1,1515.91036,2307.596748,1334.866164,830.3762735,1534.772865,1589.209921,1488.277114,1795.35686,1812.714963,2062.871731,2283.747472,2643.337346,1301.865091,1132.695904,1262.143241
M366T160,23333.79449,802.448811,23674.73048,4226.232885,13871.48067,17729.42649,3390.126744,2015.079903,2391.819178,4296.968893,1885.405284,1712.128955,10703.27704,8453.967109,9982.419099
M366T169,2194.763614,1867.382581,3024.308482,1696.22536,2233.557645,1709.297757,2825.172883,2951.044519,2832.606703,201.3639094,2990.652802,2754.299843,2197.582564,1975.244851,1559.847747
M366T179,1065.775713,1848.470765,1839.862167,1322.385647,1459.255253,1620.406609,1395.179972,1242.547984,1490.377687,1274.981647,563.3002927,1508.807022,1878.446391,1574.543145,1461.430117
M366T225,613.8489344,1029.445253,603.6504719,608.0108971,995.5256888,1309.277628,1221.007754,1301.821061,1043.04504,838.5757553,651.7845982,1353.974399,552.7678474,723.3329187,774.433747
M366T228,1582.441452,2112.80723,1038.975759,2378.628696,2347.377823,3157.026583,2620.251068,1341.121464,1735.369489,2852.017123,2606.621096,2490.680938,2334.254379,2665.334953,1449.258058
M366T231,1251.259062,1467.755812,1215.170993,1685.452492,909.0960272,1572.186476,857.7881117,1718.086124,1236.400337,2975.989119,1647.719828,2828.237437,1847.171152,1800.18536,1945.511919
M366T276,453.859833,503.4350365,545.9394967,616.3510375,476.9961416,511.4822749,943.966465,1085.55298,1016.335229,1214.622382,1178.64102,1242.009876,673.5029188,620.0301511,710.1148113
M366T280_1,3807.086905,2785.476399,4290.84165,3576.922573,3373.488108,3548.715116,3179.344406,5885.601699,3124.93429,3710.538572,3877.928952,3783.382727,4045.156664,3532.729758,3812.124967
M366T294,1639.486892,1345.393965,1851.970679,2016.425215,1239.237961,1784.262313,2983.648559,4305.011728,2382.585182,3594.379637,3649.680413,3079.833442,2399.688503,1886.756206,2544.540736
M366T392,8528.289136,7717.44609,8464.580432,7447.880925,10913.85683,9634.144652,6593.012912,8097.261981,7529.081087,6833.555851,10032.06784,7482.457569,8544.202294,8817.487785,9832.259505
M366T401,2096.02466,1773.206685,1804.814638,1943.505046,1783.301425,2380.995925,3064.801731,2071.933834,1562.140133,2996.559483,2352.656299,2201.201435,2528.771121,2505.588587,3127.79919
M366T479,4700.126327,2938.908369,4129.916683,1681.812199,3313.1742,3938.723859,1335.115837,1755.575125,1310.467345,1613.068054,1594.677703,1416.268445,2371.462189,2429.372208,2914.469796
M366T512,6674.175652,8331.161346,9460.50462,16596.03484,9590.031475,9426.98957,2981.209726,5684.548766,8903.471985,9704.221015,10724.44851,13584.35431,10223.25727,11277.26505,9462.202472
M366T536,3919.858898,3298.865751,4181.408623,4702.461937,4437.01495,4478.391251,1352.738852,5158.052232,4782.988972,4274.410009,6624.509152,2738.320362,6057.028276,4446.58338,5271.188602
M366T54,953.9299181,4011.008991,1813.836772,3661.341238,2503.007072,3970.533574,8382.691478,2768.956335,8721.337687,2181.537485,4587.560362,5087.956296,2599.739864,3146.808223,3520.483792
M366T56,970.8210862,1041.075579,763.7958743,1792.791358,1584.553405,1367.224454,737.1070048,1360.648113,1803.030057,1678.892312,1790.026896,1761.906558,1725.912215,1448.016876,1298.286357
M366T61,8196.226986,3329.546784,7393.014773,2943.008748,5100.532777,8283.675187,3622.290154,2539.477705,2793.489765,2972.796855,3269.128395,2460.101991,4473.785937,5134.552113,4731.192905
M366T89,3927.369391,3366.033676,3926.590558,3889.340456,4759.311974,4201.30951,5645.777185,2638.258733,4348.295948,3212.317502,3811.078037,3930.271974,3302.510573,3467.038974,3884.887182
M366T95,715.1076528,2258.420515,1371.202032,604.5354788,838.5579723,1600.56078,2418.693054,625.495928,798.7367956,999.4148164,1273.321318,2015.964628,1115.627291,950.4910772,788.8903694
M366T96,1279.690342,1251.201582,1725.316401,1043.920907,536.1628808,1693.364693,1490.315343,1288.177064,1682.143071,702.9053546,1685.013009,1088.452284,1103.15851,1196.172065,1199.574145
M367T152,792.5191111,1258.293624,1143.65863,744.713449,1447.871634,1678.713448,2462.901035,1410.363779,747.2698643,2016.615435,811.193741,1076.163028,1772.38811,1614.341401,1594.249603
M367T153,945.6180167,901.330894,771.2883699,983.7414972,911.1177917,797.3176943,823.4342283,1193.187995,858.6795387,1073.092003,1473.983487,1286.363286,972.0145856,877.5306304,1058.797182
M367T160,4372.909848,1416.843399,4599.82837,1186.625481,2840.488359,2888.569237,1131.127088,1284.040466,1376.768668,1265.849872,888.5668115,1512.95562,2632.831042,2082.045134,2230.821336
M367T164,2360.945417,1793.856129,2063.237085,1603.279975,1305.032676,2225.868452,811.3363538,1227.612502,1218.082431,888.0885227,1359.001756,2210.344682,961.0930526,1522.064182,1658.614638
M367T186,1303.176272,3812.159706,1167.679312,2935.895992,1936.264065,2190.196219,2742.483113,1618.447855,1459.014956,2068.66366,3155.557882,1495.249892,2772.754802,2115.350397,2907.676819
M367T192,1756.704246,1894.303186,1429.653154,1797.903065,1829.961111,2442.01375,2522.640482,2189.433273,1971.514082,2312.708529,1994.235879,2381.044414,1867.521573,1661.292779,2807.105028
M367T216,4481.573336,4049.472525,3892.753255,3679.771627,3428.779666,3930.318541,3716.140512,4027.738844,4444.276684,6316.622937,3852.1687,3667.372301,4418.500075,4053.34585,3648.587217
M367T231_2,3374.016928,1763.238954,3791.962903,1078.699752,559.691339,3992.045678,2269.376906,3790.378903,3019.732745,4490.694001,3159.516771,356.1078286,1369.877981,1394.455886,1187.799873
M367T235,8820.675525,11810.53805,12706.85286,11566.80893,10502.33602,10953.73503,13333.28845,12128.18853,16064.60129,12839.66287,15399.62108,21963.28852,12611.17697,9336.406956,10839.32017
M367T254,9796.059196,3805.96876,9426.147695,3894.97033,6799.229098,6225.951317,4045.657413,5916.217647,3876.650987,5988.57711,4972.939107,5267.038419,5865.274957,5646.119529,5536.224698
M367T290,3410.106383,6935.247662,6946.233884,2996.499639,3863.290669,4259.094944,3462.075505,4276.461657,3795.304195,4296.354035,4074.575518,4345.503398,4640.434433,5183.416278,3804.170077
M367T293_1,786.5297679,488.4978571,1013.651637,572.2436986,1006.778776,895.2305489,628.0642862,845.926955,489.3473794,910.7931538,1237.841832,682.4726149,879.9135453,853.891194,1005.122876
M367T293_2,51907.83771,21567.87589,54827.35858,23723.1365,31342.32337,38516.62101,21867.35246,25512.30914,21081.53336,22573.88984,22123.78885,22110.45933,31654.67336,30133.29282,26362.63899
M367T300,2830.197515,2039.646779,2140.682597,1694.384093,2036.264268,1992.353935,2876.286884,2611.387142,2690.708593,2270.209839,3278.970075,2320.768968,2718.586538,1827.025134,1867.145158
M367T412,14601.78488,12753.7978,13296.0308,17039.9873,13879.38748,14194.04892,6797.952315,6065.014312,6844.583609,4015.538226,7658.427388,6202.60822,11369.2965,11193.53452,11861.80966
M367T454,10404.12166,12096.65012,10826.64718,13333.39359,11811.22595,11840.83974,15813.15003,12431.00284,16697.60314,14300.32865,13975.7225,15583.68335,14446.61883,13330.24988,12409.0995
M367T459,38818.16795,6386.120034,31892.01248,6478.273388,17172.73903,15747.22957,4397.814463,6204.678577,4421.190337,4251.122628,4345.911435,3812.968344,11565.66732,15887.67331,14580.61016
M367T48,1351.244654,359.3801404,1680.168123,1019.628056,1120.677411,1151.819279,1093.795299,928.7947067,1084.417773,1333.70878,442.09564,1174.20762,677.8557733,522.6032253,817.4009418
M367T480,9355.027297,11908.01649,12619.57467,9347.818392,8029.448262,10943.77379,7282.518901,6810.343847,13414.56279,13246.38409,5400.160786,11422.86334,11452.32644,13807.57825,10883.45317
M367T54,5942.153728,2974.450752,5276.642225,2626.42789,3952.285264,4477.257579,4973.035844,409.0183661,4200.419541,489.6133066,4408.125091,726.1130566,4063.521919,4446.783362,4940.688578
M367T55,29175.60543,11687.49313,30128.63716,13719.46063,21385.61191,23870.49932,16302.06617,17747.84581,15714.69468,17790.05663,18569.63971,16637.68535,23094.6076,20268.34823,20375.97604
M367T57,1088.849214,998.7155664,526.934377,1049.00964,1076.549877,911.431414,1075.943248,695.6616792,880.5169197,1002.713988,1215.076143,1477.193765,814.9905073,1003.721988,894.7437873
M368T161,3184.294273,787.0451535,2752.822922,248.8250124,2691.237734,2469.800628,1894.470509,3251.170576,1916.219284,3963.813738,893.9407132,3754.603755,1021.689468,1508.406329,1439.151312
M368T198,853.9322947,1676.991254,2001.242257,1780.331649,1160.368803,1554.379827,3843.015099,1682.51259,3408.011629,1651.742884,2781.472082,2616.157424,1802.255037,2075.990937,2112.462824
M368T235,2651.882979,3034.863915,2319.457762,4349.257711,3250.642194,2618.147509,2898.130502,3233.27468,2984.3339,3538.017494,2751.617658,3045.222966,3084.572964,2513.123421,2687.964336
M368T254,1840.527226,939.1517291,1548.79051,822.3538599,1224.149952,1267.818374,902.1281827,1005.246345,624.1863683,1129.924102,940.8358909,1165.24085,1179.783829,922.0518435,1107.289386
M368T290,11287.40301,4349.165593,779.8890151,5494.05034,875.4182902,7972.339222,1246.198445,719.8721382,4490.466474,723.1107896,5309.708372,1200.803658,718.4911113,826.4576876,991.8878876
M368T293,10937.0354,4466.756086,10717.74728,5410.184012,7075.331975,8653.294298,4852.235417,5846.37285,4399.346102,5555.049766,5097.815191,4924.959428,6611.616504,5597.043691,6099.958456
M368T300,2887.258864,2461.974117,3177.151916,1643.555234,2699.756548,2203.0294,2443.513248,2803.489354,2531.624142,2822.965443,1837.140722,1991.056793,2945.325317,3224.860826,2640.999703
M368T412,4176.568637,2173.410347,3073.31522,3445.124981,2799.789478,3582.260712,1523.293703,1081.888637,1182.278175,1502.905068,1455.510861,1497.877024,3020.541127,2368.634937,2480.462634
M368T417,13156.18844,8808.650611,10738.30438,9922.2232,10547.12652,9933.980959,12741.63706,13799.94484,12267.04393,15318.68608,12902.18828,13769.47104,12124.8711,11409.86435,11431.92857
M368T454,3303.450639,3437.644304,3028.486349,3350.803529,3415.524062,3295.805977,4704.616083,3258.914487,5357.595601,4097.071166,4245.293799,4280.439603,4277.930576,4074.822265,3434.099282
M368T459,10248.033,1936.270841,9561.414428,1865.481645,5327.19558,4509.679486,1101.139597,1634.886993,1559.933316,1131.086652,1104.578343,1232.234814,3452.394174,4509.983195,4472.206346
M368T464,2692.307845,669.2105767,3004.308224,944.1038156,2175.196418,2178.121739,609.5751655,528.5565042,554.1923573,581.1209731,615.4234441,321.8684782,1436.255195,1104.759486,1101.505121
M368T55_2,4929.814376,2210.972135,5212.915762,1987.774286,3874.65967,6828.647152,4298.532365,3121.640021,4809.725272,4157.302905,3211.850866,2565.405498,3787.292219,2503.872643,3257.449592
M368T59,4728.339245,11078.96378,6387.374431,10408.99068,5684.752736,5618.627385,7200.049196,6354.561896,7042.346086,7708.822294,6870.075312,7231.044903,6329.603983,6230.96923,5893.508458
M368T67,2212.97036,3171.69071,2237.487884,1168.803726,1666.822375,1237.294115,1867.326132,1385.959878,1595.053958,1623.130371,2773.373845,1850.23918,3512.630877,2932.819615,1878.283409
M368T95,1130.692516,828.5058778,592.5281104,681.7410102,1271.041398,548.0735349,1271.193183,1192.033179,1184.031573,910.5717426,1276.95488,746.3356406,818.1472911,1136.008759,889.5808365
M369T126,1108.868606,724.4599982,1019.238334,904.2307839,1044.474444,964.6701148,454.7412153,741.7544748,470.8079528,776.558015,612.3844949,654.3020104,749.7485135,803.3510022,863.1179789
M369T179,4395.808999,2671.35055,7878.821696,2912.5689,3673.448909,4435.846477,4720.978253,4906.027635,4135.300873,4848.174002,4566.029852,3942.689222,3635.264374,4745.714553,3564.433259
M369T2,211.0775146,173.3420276,182.3888835,223.2393812,190.8613872,204.5528735,276.3992962,265.668564,289.2477381,206.6883382,260.5871529,225.6215024,214.2241367,247.9359062,342.4153733
M369T205,1002.613613,911.8423932,910.269288,1004.222299,1073.178187,889.2415612,843.9807155,1090.407631,1267.874044,852.3917229,1376.166959,926.2867792,710.0841702,1303.223409,1167.588745
M369T218,1602.265065,3578.060525,1502.602164,1785.524205,1466.03905,1191.394094,1556.152597,2459.648264,2386.784888,1856.080993,2681.536226,1615.793385,1783.523159,2388.697365,2157.51901
M369T223,6056.189962,18350.47632,6269.261606,17813.6315,12145.41688,13772.66871,11872.63605,19211.90257,10840.59379,19184.00847,16291.87698,16152.34081,11783.34824,14205.55325,13878.12748
M369T228,5343.122817,7806.088053,7221.276026,7218.542502,8012.857389,6655.872374,7737.791156,7725.401083,7544.256193,5351.790575,6456.257189,7637.179018,7027.688961,6727.257517,7119.177286
M369T229_1,2164.027933,4434.957518,3476.162652,4378.110295,2099.147701,1012.404683,3445.265056,3581.2951,3923.961288,7683.43344,3478.918368,1966.402357,4297.591103,4219.643568,4234.231828
M369T274,4691.263071,4274.530235,2897.536459,4364.940744,2731.347235,3203.266422,4399.309758,3133.229493,2703.706849,3045.427195,2889.263611,3018.035655,3041.169092,2745.887624,2905.019757
M369T284,7639.124987,6665.053704,7389.67524,7022.616949,10143.54334,9479.068356,7313.616359,7526.927115,6415.558209,7446.177422,9330.805134,6992.916385,5183.539573,7771.213004,6623.541317
M369T308_1,2044.593999,1640.804387,2402.230935,3097.162011,1715.326881,2527.144255,725.6090662,1632.045817,1816.725534,1507.795526,1186.036659,1323.615185,2279.413839,2570.434196,2120.224432
M369T308_2,15915.01156,25619.31532,48532.77156,43235.65901,8908.06254,26823.50562,13486.20725,12405.02778,33528.28376,25092.33158,14192.86635,29491.13949,13857.92836,13901.53253,13389.26316
M369T333,6461.254315,6016.193672,6082.029563,4772.442251,5327.45202,4800.389027,4784.500991,5080.60984,4927.535506,5489.994298,5439.741537,5716.92699,6242.557675,6401.098115,5005.139424
M369T370,2324.33134,1381.844697,1310.477828,1369.608242,2390.772305,494.5754782,1142.454591,1177.5724,1387.460875,2506.072707,1750.354833,1508.072983,1812.96517,1601.078587,1129.043205
